0.00000305,1.96E-07,1.29E+12,1.18E-05,7.80E+13,3.03E-06,2.58E+19,7.82E+13,1.40E+12,2.81E+19,8.51E+13
0.00000315,2.19E-07,1.44E+12,6.78E-06,4.46E+13,3.10E-06,1.44E+19,4.46E+13,1.57E+12,1.57E+19,4.87E+13
0.0000035,1.12E-06,7.35E+12,1.06E-05,6.97E+13,3.33E-06,2.10E+19,6.99E+13,7.99E+12,2.28E+19,7.59E+13
0.00000373,5.50E-07,3.63E+12,8.65E-06,5.70E+13,3.62E-06,1.58E+19,5.71E+13,3.95E+12,1.72E+19,6.23E+13
0.000004,7.36E-07,4.85E+12,1.05E-05,6.94E+13,3.87E-06,1.80E+19,6.95E+13,5.28E+12,1.96E+19,7.59E+13
0.00000475,1.68E-06,1.10E+13,9.75E-06,6.43E+13,4.38E-06,1.47E+19,6.42E+13,1.20E+13,1.60E+19,7.01E+13
0.000005,5.63E-07,3.71E+12,1.10E-05,7.23E+13,4.88E-06,1.48E+19,7.24E+13,4.03E+12,1.61E+19,7.86E+13
0.0000054,6.72E-07,4.43E+12,8.73E-06,5.75E+13,5.20E-06,1.11E+19,5.76E+13,4.82E+12,1.20E+19,6.24E+13
0.000006,8.84E-07,5.83E+12,8.39E-06,5.53E+13,5.70E-06,9.72E+18,5.54E+13,6.34E+12,1.06E+19,6.04E+13
0.00000625,1.25E-07,8.26E+11,3.07E-06,2.02E+13,6.13E-06,3.30E+18,2.03E+13,8.98E+11,3.59E+18,2.20E+13
0.0000065,7.49E-08,4.94E+11,1.91E-06,1.26E+13,6.38E-06,1.98E+18,1.26E+13,5.37E+11,2.15E+18,1.37E+13
0.00000675,1.19E-07,7.86E+11,3.16E-06,2.08E+13,6.63E-06,3.14E+18,2.08E+13,8.55E+11,3.42E+18,2.27E+13
0.000007,3.07E-07,2.03E+12,8.45E-06,5.57E+13,6.88E-06,8.12E+18,5.59E+13,2.20E+12,8.81E+18,6.06E+13
0.00000715,1.22E-07,8.03E+11,5.75E-06,3.79E+13,7.08E-06,5.35E+18,3.79E+13,8.74E+11,5.82E+18,4.12E+13
0.0000081,9.20E-07,6.06E+12,7.38E-06,4.86E+13,7.63E-06,6.38E+18,4.87E+13,6.60E+12,6.94E+18,5.30E+13
0.0000091,1.25E-06,8.24E+12,1.07E-05,7.08E+13,8.60E-06,8.24E+18,7.09E+13,8.97E+12,8.97E+18,7.71E+13
0.00001,9.67E-07,6.38E+12,1.03E-05,6.76E+13,9.55E-06,7.09E+18,6.77E+13,6.94E+12,7.71E+18,7.36E+13
0.0000115,1.21E-06,7.98E+12,8.66E-06,5.71E+13,1.08E-05,5.32E+18,5.75E+13,8.68E+12,5.79E+18,6.25E+13
